Ticker,Name,Exchange,Category Name,Country
722224.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,N/A,Taiwan
722886.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
721884.TWO,YUANTA SECURITIES C/W 31/05/16(,TWO,N/A,Taiwan
9962.TWO,"Yeou Yih Steel Co., Ltd.",TWO,N/A,Taiwan
721784.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
722589.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,N/A,Taiwan
72442P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,N/A,Taiwan
723275.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,N/A,Taiwan
722790.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,N/A,Taiwan
721870.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,N/A,Taiwan
722225.TWO,YUANTA SECURITIES C/W 28/07/16(,TWO,N/A,Taiwan
723179.TWO,YUANTA SECURITIES C/W 13/09/16(,TWO,N/A,Taiwan
722575.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,N/A,Taiwan
722743.TWO,YUANTA SECURITIES C/W 02/09/16(,TWO,N/A,Taiwan
721880.TWO,YUANTA SECURITIES C/W 31/05/16(,TWO,N/A,Taiwan
72382P.TWO,YUANTA SECURITIES P/W 13/06/16(,TWO,N/A,Taiwan
722632.TWO,YUANTA SECURITIES C/W 24/08/16(,TWO,N/A,Taiwan
722829.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
72473P.TWO,YUANTA SECURITIES P/W 22/08/16(,TWO,N/A,Taiwan
72431P.TWO,YUANTA SECURITIES P/W 05/07/16(,TWO,N/A,Taiwan
721924.TWO,YUANTA SECURITIES C/W 02/06/16(,TWO,N/A,Taiwan
722572.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,N/A,Taiwan
722970.TWO,YUANTA SECURITIES C/W 31/08/16(,TWO,N/A,Taiwan
721621.TWO,YUANTA SECURITIES C/W 13/06/16(,TWO,N/A,Taiwan
72370P.TWO,YUANTA SECURITIES P/W 06/06/16(,TWO,N/A,Taiwan
721691.TWO,YUANTA SECURITIES C/WTS 17/05/1,TWO,N/A,Taiwan
1568.TW,"Tsang Yow Industrial Co., Ltd.",TAI,N/A,Taiwan
3531.TWO,"Shian Yih Electronic Industry Co.,Ltd",TWO,N/A,Taiwan
723077.TWO,YUANTA SECURITIES C/W 07/10/16(,TWO,N/A,Taiwan
722533.TWO,YUANTA SECURITIES C/W 18/07/16(,TWO,N/A,Taiwan
722465.TWO,YUANTA SECURITIES C/W 12/07/16(,TWO,N/A,Taiwan
722711.TWO,YUANTA SECURITIES C/W 29/07/16(,TWO,N/A,Taiwan
722789.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,N/A,Taiwan
722114.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,N/A,Taiwan
